mN/GeV	BrNtovee	BrNtovmumu	BrNtovemu	BrNto2tracks	BrNtoinvistoMATHUSLA
0.17427170798964473	0.01952621765720631	0	0.009440087311507821	0.	0.971033695031286
0.17742237975904745	0.018459694400161413	0	0.009992579434673375	0.	0.9715477261651653
0.18063001276853347	0.01756368927540577	0	0.010585083147718211	0.	0.9718512275768761
0.18389563682479446	0.016807700988102362	0	0.011217953098987602	0.	0.9719743459129099
0.1872203003524776	0.016167951992688764	0	0.01189167997538204	0.	0.9719403680319291
0.19060507073078084	0.015625704787970048	0	0.01260686904593613	0.	0.9717674261660939
0.19405103463613352	0.015166043798185471	0	0.013364221436399872	0.	0.9714697347654146
0.197559298391073	0.014776983893365129	0	0.014164518188468034	0.	0.9710584979181668
0.20113098831942758	0.014448810539639477	0	0.01500860682418325	0.	0.9705425826361773
0.2047672511079219	0.014173586037670854	0	0.01589738897732153	0.	0.9699290249850075
0.2084692541743191	0.013944776063781346	0	0.01683181509922131	0.	0.9692234088369972
0.21223818604221875	0.013756964517452763	3.222557916017241e-9	0.017812869793853457	0.	0.9684301624661359
0.2160752567226312	0.013605617667138902	1.1830518873422386e-6	0.018841547118981686	0.	0.9675516521619921
0.21998169810245002	0.013486873017384509	8.90315515172827e-6	0.019918776882362137	0.	0.9665854469451016
0.22395876433994763	0.013397437671113501	0.000030394961512878507	0.021045443866155467	0.	0.9655267235012182
0.22800773226742174	0.013334505337538658	0.00007295356849452471	0.02222240926049097	0.	0.9643701318334758
0.23212990180112017	0.013295677491323935	0.00014337706109547133	0.023450515086118208	0.	0.9631104303614626
0.23632659635857797	0.013278896669387944	0.0002477612106927477	0.024730584242355958	0.	0.9617427578775632
0.2405991632834988	0.013282391123031104	0.00039144550203808485	0.026063418728686484	0.	0.9602627446462444
0.2449489742783178	0.012770867352973198	0.0005558003127865262	0.026348552331432514	0.04011849836448711	0.9202062816383206
0.2493774258445853	0.011221312548712113	0.0006848572812680653	0.024294227633210486	0.1590920087212179	0.8047075938155915
0.2538859397313119	0.010514956310477478	0.0008638761490655947	0.023843632097627784	0.21531279066395412	0.749464744778875
0.2584759633914188	0.010014091083171658	0.0010713579791788658	0.02374119240753153	0.25663717369542594	0.7085361848346918
0.2631489704464419	0.009628235581455577	0.0013050855215653932	0.02382429888135311	0.2897874309189426	0.6754549490966834
0.2679064611596348	0.009321156226304025	0.0015643325491845566	0.02403342889971916	0.31742648249133837	0.647654599833454
0.2727499629176276	0.009073381356037784	0.0018487696546146952	0.024339380014788723	0.3409724855077559	0.623765983466803
0.27768103072079214	0.00887271082313396	0.002158225214011819	0.024725375861188732	0.36130862648151385	0.6029350616201516
0.2827012476824727	0.008710765555365294	0.0024926103109566993	0.02518078415446953	0.37903964149936636	0.584576198479842
0.28781222553724317	0.008581441114016644	0.0028518895856884607	0.02569841643603287	0.3946059253333778	0.5682623275308841
0.2930156051583522	0.008480108853703419	0.003236067922625012	0.02627319737952626	0.40834199368445223	0.553668632159693
0.29831305708452327	0.008403158316726438	0.003645183388354104	0.02690143949786623	0.42050970139055266	0.5405405174065004
0.30370628205628	0.008347713867361857	0.004079302886507475	0.02758041569809528	0.43131866023455123	0.528673907313484
0.3091970115619657	0.00831144841748542	0.004538519085651378	0.02830809113624623	0.4409395757466127	0.5179023656140042
0.31478700839363655	0.008292455154995505	0.00502294798214653	0.029082946220303215	0.44951338358527315	0.5080882670572815
0.32047806721300337	0.008289155926178588	0.005532726798542313	0.02990385457113157	0.45715774882536814	0.49911651387877937
0.32627201512760556	0.00830023385141561	0.0060680120614861124	0.030769996877635066	0.46397183034384815	0.4908899268656151
0.3321707122774021	0.008324582598200457	0.006628977796045582	0.03168079590918341	0.4700398608991161	0.48332578279745436
0.338176052431967	0.00836126741657065	0.007215813771909258	0.03263586915524163	0.4754338904497665	0.47635315920651183
0.34428996359848163	0.008409494733732498	0.007828723790886082	0.033634991524562265	0.48021592471602625	0.46991086523479303
0.3505144086407193	0.008468588087441636	0.008467923993167	0.03467806616184855	0.48443961569624466	0.46394580606129815
0.3568513859092202	0.00853796884532698	0.009133641172239068	0.03576510107655042	0.4881516143914847	0.45841167451439874
0.3633029298828596	0.008617140592097132	0.009826111090461572	0.0368961901111131	0.49139266473256543	0.45326789347376284
0.3698711118220143	0.008705676364760167	0.010545576789273252	0.03807149719805398	0.4941984965001744	0.44847875314773816
0.376558040433539	0.008803208124534048	0.011292286889342237	0.03929124314164363	0.4966005602551142	0.444012701589366
0.38336586254776345	0.008909418002965809	0.012066493876951469	0.04055569435875365	0.4986266367851298	0.4398417569761992
0.3902967638077302	0.00902403096791097	0.012868452373721605	0.04186515315424344	0.5003013459587843	0.4359410175453398
0.39735296937089215	0.009146808634822236	0.013698417387450293	0.04321994920785396	0.5016465742685678	0.43228825050130587
0.4045367446234972	0.009277544008505353	0.014556642542496608	0.0446204320241222	0.5026818361562354	0.42886354526864046
0.41185039590788736	0.009416056985732864	0.015443378288731546	0.04606696415237217	0.5034245810442137	0.4256490195289496
0.41929627126294755	0.009562190483756164	0.016358870088669323	0.047559915025822776	0.5038904555720438	0.4226285688297079
0.42687676117794	0.009715807086566044	0.017303356582989322	0.0490996553010069	0.5040935286623844	0.41978765236705323
0.4345942993599685	0.009876786121688182	0.018277067735228598	0.050686551603642105	0.5040464855786778	0.41711310896076326
0.4424513635153171	0.01004502109678642	0.019280222957040166	0.05232096160667211	0.5037607959859431	0.4145929983535582
0.4504504761449145	0.010220417438432152	0.02031302921599748	0.05400322938175478	0.5032468601138386	0.412216463849977
0.4585942053541797	0.010402890485858764	0.021375679128540298	0.055733680977961095	0.5025141363925859	0.4099736130150539
0.46688516567750976	0.0105923637009409	0.022468349041266253	0.05751262019159694	0.5015712533467269	0.407855413719469
0.4753260189176723	0.010788767062459874	0.02359119710438829	0.05934032449938427	0.5004261080580421	0.4058536032757254
0.4839194750003745	0.010992035618276884	0.024744361341808074	0.06121704113414386	0.4990859531236872	0.40396060878208395
0.4926682928442811	0.011202108173594134	0.02592795772284773	0.0631429832879051	0.4975574737205459	0.40216947709510714
0.5015752812467621	0.01141892609724158	0.027142078241320044	0.06511832643225478	0.49584685612781776	0.4004738131013658
0.5106432997856537	0.011642432231039968	0.028386789008197813	0.06714320474990138	0.4939598488460003	0.39886772516486063
0.5198752597373226	0.011872569889883253	0.02966212836473885	0.06921770767500544	0.49190181727300547	0.3973457767973671
0.5292741250113271	0.012109281942350728	0.03096810502347596	0.07134187654290874	0.4896777927503683	0.39590294374089613
0.538842913101977	0.012352509963478758	0.03230469624503334	0.07351570135256391	0.4872925166688924	0.3945345757700316
0.5485846960570967	0.012602185945050923	0.03367182599908242	0.07573907247919318	0.4847501914274211	0.39323672414925254
0.5585026014643026	0.012855963394187037	0.035063174955366753	0.07799801452486022	0.48196951900553875	0.39211332812004734
0.5685998134551102	0.013112227401910247	0.03647393608610654	0.08028248396020277	0.4789046919397342	0.3912266606120463
0.5788795737271971	0.013371267765696157	0.037904362830194695	0.08259384817031347	0.47558341690463185	0.39054710432916395
0.5893451825851455	0.013633344802201536	0.03935469972429525	0.0849333622073452	0.4720307736654657	0.39004781960069235
0.6	0.013891157811527442	0.04080304913423484	0.08725484953963014	0.4685575905591543	0.3894933529554534
